student_id,placed,package_lpa,role_type,company_type
4902,1,6.34,Data Analyst,Service
4903,0,0.0,Not Placed,Not Placed
4904,0,0.0,Not Placed,Not Placed
4905,0,0.0,Not Placed,Not Placed
4906,1,6.35,Software Engineer,Service
4907,1,7.11,Data Analyst,Service
4908,1,5.62,Product Analyst,Service
4909,1,7.4,Core Engineering,Product
4910,1,5.86,Business Analyst,Service
4911,1,9.76,Product Analyst,Service
4912,1,5.38,Core Engineering,Consulting
4913,1,7.03,Data Analyst,Core
4914,1,7.88,Consulting,Consulting
4915,0,0.0,Not Placed,Not Placed
4916,0,0.0,Not Placed,Not Placed
4917,0,0.0,Not Placed,Not Placed
4918,1,6.61,Core Engineering,Service
4919,1,6.71,Business Analyst,Product
4920,0,0.0,Not Placed,Not Placed
4921,1,4.25,Product Analyst,Consulting
4922,1,8.54,Data Analyst,Service
4923,1,3.62,Product Analyst,Consulting
4924,1,5.91,Consulting,Product
4925,1,8.96,Consulting,Consulting
4926,0,0.0,Not Placed,Not Placed
4927,0,0.0,Not Placed,Not Placed
4928,0,0.0,Not Placed,Not Placed
4929,1,5.76,Software Engineer,Product
4930,1,4.38,Product Analyst,Service
4931,1,5.47,Product Analyst,Startup
4932,0,0.0,Not Placed,Not Placed
4933,0,0.0,Not Placed,Not Placed
4934,0,0.0,Not Placed,Not Placed
4935,1,8.16,Data Analyst,Startup
4936,0,0.0,Not Placed,Not Placed
4937,0,0.0,Not Placed,Not Placed
4938,0,0.0,Not Placed,Not Placed
4939,0,0.0,Not Placed,Not Placed
4940,1,4.6,Software Engineer,Consulting
4941,1,5.12,Core Engineering,Product
4942,0,0.0,Not Placed,Not Placed
4943,1,5.04,Consulting,Product
4944,1,4.87,Software Engineer,Service
4945,1,4.2,Data Analyst,Service
4946,0,0.0,Not Placed,Not Placed
4947,0,0.0,Not Placed,Not Placed
4948,0,0.0,Not Placed,Not Placed
4949,1,5.99,Core Engineering,Core
4950,1,7.06,Product Analyst,Startup
4951,0,0.0,Not Placed,Not Placed
4952,1,5.43,Software Engineer,Consulting
4953,1,3.04,Consulting,Service
4954,1,6.02,Core Engineering,Consulting
4955,1,4.36,Core Engineering,Startup
4956,1,4.85,Business Analyst,Service
4957,1,7.18,Product Analyst,Core
4958,0,0.0,Not Placed,Not Placed
4959,0,0.0,Not Placed,Not Placed
4960,1,5.62,Consulting,Service
4961,0,0.0,Not Placed,Not Placed
4962,1,5.24,Core Engineering,Product
4963,1,5.43,Software Engineer,Startup
4964,0,0.0,Not Placed,Not Placed
4965,0,0.0,Not Placed,Not Placed
4966,1,3.11,Business Analyst,Service
4967,1,7.95,Consulting,Service
4968,0,0.0,Not Placed,Not Placed
4969,0,0.0,Not Placed,Not Placed
4970,1,4.09,Business Analyst,Core
4971,0,0.0,Not Placed,Not Placed
4972,1,5.45,Product Analyst,Product
4973,1,9.76,Software Engineer,Product
4974,1,6.5,Data Analyst,Service
4975,1,5.8,Data Analyst,Core
4976,1,6.9,Core Engineering,Product
4977,0,0.0,Not Placed,Not Placed
4978,0,0.0,Not Placed,Not Placed
4979,1,8.12,Data Analyst,Startup
4980,0,0.0,Not Placed,Not Placed
4981,0,0.0,Not Placed,Not Placed
4982,0,0.0,Not Placed,Not Placed
4983,1,4.39,Core Engineering,Service
4984,0,0.0,Not Placed,Not Placed
4985,1,5.15,Software Engineer,Product
4986,1,5.57,Software Engineer,Startup
4987,1,4.47,Business Analyst,Startup
4988,1,6.68,Software Engineer,Service
4989,1,3.02,Data Analyst,Product
4990,0,0.0,Not Placed,Not Placed
4991,1,6.05,Business Analyst,Product
4992,1,5.33,Product Analyst,Startup
4993,0,0.0,Not Placed,Not Placed
4994,0,0.0,Not Placed,Not Placed
4995,1,4.82,Core Engineering,Product
4996,1,5.08,Business Analyst,Startup
4997,1,6.66,Data Analyst,Consulting
4998,0,0.0,Not Placed,Not Placed
4999,0,0.0,Not Placed,Not Placed
5000,0,0.0,Not Placed,Not Placed
